Sensor,PWM
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1636,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1636,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
