Sensor,PWM
8,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
2728,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,20
28,220
27,20
27,20
27,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
26,20
27,20
27,20
27,20
27,20
27,20
27,20
27,20
27,20
27,20
27,20
27,20
27,20
27,20
27,20
